"Language"	"Short Title of Eco Tip"	"Translation"	"The Eco Tip"	"Translation"	"Themes"	"About link"
"ro"	"Keep on the move! "	"Faceţi mişcare! "	"Instead of taking the car: walk, cycle, take the bus or use the underground. You will not only keep fit but also help reduce traffic, air pollution, noise and accidents."	"În loc să vă deplasaţi cu maşina: mergeţi pe jos, mergeţi cu bicicleta, luaţi autobuzul sau metroul. Nu numai că vă veţi menţine în formă, dar veţi contribui şi la reducerea traficului, a poluării aerului, a zgomotului şi a accidentelor."	"Air"	" http://www.eco-label.com/"
"pl"	"Buy what you need and not what you want!"	"Kupuj to, co jest Ci potrzebne, a nie to, na co masz ochotę!"	"If everyone on earth lived a European lifestyle, we would need three planets to supply all the resources. Do not fall into the trap of consumerism and make a shopping list of items you need rather than picking up unnecessary items that you think you need. This will also save you money.  "	"Jeśli każdy człowiek na Ziemi prowadziłby europejski styl życia, potrzebowalibyśmy trzech planet do pozyskiwania wszystkich surowców. Nie wpadaj w pułapkę konsumpcjonizmu i raczej zrób listę rzeczy, które musisz kupić, a nie kupuj zbytecznych rzeczy, o których myślisz, że są Ci potrzebne. Tym sposobem zaoszczędzisz również trochę pieniędzy."	"household consumption"
"pl"	"Upgrade your computer! "	"Zmodernizuj swój komputer!"	"The EEA has upgraded their office PCs with additional memory space. This way, the life-time of the computers was extended by another two years and avoided a lot of electronic waste."	"EEA (Europejska Agencja Środowiska) wyposażyła komputery w dodatkową pamięć, przedłużając ich żywotność o kolejne dwa lata i unikając dużego marnotrawstwa."	"household consumption"
"pl"	"Dispose medical waste properly!"	"Pozbywaj się medycznych odpadów we właściwy sposób!"	"Landfills or sewage systems are not the place for old medication. Instead, dispose them at designated disposal stations or take them back to your pharmacist."	"Składowiska odpadów czy sieć kanalizacyjna nie są miejscami dla przeterminowanych leków. Należy przekazywać je do punktów zbiórki albo zanosić do najbliższej apteki."	"household consumption, environment and health"
"pl"	"Don't throw away your printer cartridges."	"Nie wyrzucaj kartridży do drukarek."	"Instead, recycle them! Most office supply stores make it possible to turn in your old, used cartridges when buying new ones. "	"Oddawaj je do recyklingu! Większość sklepów z artykułami biurowymi przyjmuje zużyte kartridże przy zakupie nowych."	"household consumption"
"pl"	"Got bulky waste to dispose of?"	"Masz coś dużego do wyrzucenia?"	"When you'd like to get rid of large waste items, take it to a drop-off centre or contact a special company to come and pick it up. The professionals will segregate and possibly recycle your waste. Some products, including refrigerators and other electric appliances, have to be recycled properly not to pollute the environment. You can also use the internet or newspapers to sell goods which still have some value.  "	"Jeśli chcesz się pozbyć czegoś dużego, należy to zabrać do punktu gromadzenia odpadów wielkogabarytowych lub skontaktować się z wyspecjalizowaną firmą, która rozdzieli śmieci i, jeśli to możliwe, odda do recyklingu. Niektóre produkty, takie jak lodówki i inne urządzenia elektryczne, muszą być utylizowane w specjalny sposób, aby nie zanieczyścić środowiska. Przedmioty, które nadal mają jakąś wartość, można sprzedać przez Internet lub przez ogłoszenie w gazecie."	"household consumption, waste "
"pl"	"When the time comes to change your car battery, recycle your old one. "	"Kiedy przyjdzie czas na kupno nowego akumulatora, oddaj stary do recyklingu."	"Check with your local authorities for their advice as they might recommend that you take it to a special disposal site, or to a garage which collects them for recycling and proper disposal. "	"Sprawdź, gdzie lokalne władze zalecają odnosić tego typu odpady albo zabierz zużyty akumulator do stacji obsługi, która go zutylizuje."	"household consumption"
"pl"	"Dispose of toxic materials properly! "	"Pozbywaj się toksycznych substancji we właściwy sposób!"	"The best way to dispose of paint is to deliver it to your local specialist waste recycling centre. If you do not have access to one of these, let the paint dry fully, adding sawdust or cat litter as needed, before putting it in the dustbin. Don't throw it down the drain, because it is toxic and it interferes with the processes of water treatment plants. "	"Najlepszym sposobem na pozbycie się farby jest odniesienie jej do lokalnego punktu zbiórki odpadów. Jeśli nie ma takiego w okolicy, przed wyrzuceniem należy pozwolić farbie całkowicie wyschnąć, dodając trocin lub żwirku kociego. Nigdy nie wylewaj jej do kanalizacji, ponieważ jest to substancja toksyczna, która może dodatkowo zakłócić pracę oczyszczalni ścieków."	"household consumption, chemicals"
"pl"	"Dripping oil?"	"Cieknący olej?"	"Did you know that most of oil pollution in our oceans is the result of human activity on land and not tanker spills? If you notice oil leaking from your car, fix it right away! Never dispose of used oil into a storm drain. "	"Czy wiesz, że największa część zanieczyszczenia oceanów bierze się z działalności ludzkiej na lądzie, a nie z wycieków ropy z tankowców? Jeśli zauważysz, że z Twojego samochodu kapie olej, natychmiast daj go do naprawy! Nigdy nie wylewaj zużytego oleju do studzienek kanalizacyjnych."	"household consumption, waste "
"pl"	"Think twice before buying more toys for your children."	"Pomyśl dwa razy, zanim kupisz dziecku nową zabawkę. "	"Many of them are used only very shortly and then thrown away. Go for high-quality, long-lasting toys that can be used by several generations of children. Selling old toys on a flea market can give your toys a second life and can be much fun for you and the kids. "	"Wiele z nich jest używanych bardzo krótko, a potem wyrzucanych. Kupuj wysokiej jakości trwałe zabawki, którymi będzie się mogło cieszyć kilka pokoleń. Sprzedając używane zabawki na pchlim targu możesz dać im drugie życie, a także miło spędzić czas z dziećmi."	"household consumption"
"pl"	"Get in shape and be friendly to the environment all at once! "	"Nabierz kondycji i bądź przyjazny dla środowiska — i to jednocześnie!"	"Journeys of less than 3 km may take less time if you walk, use a bike or even take the bus. If taking your kids along, try using a skateboard, skipping rope, rollerblades or buggy boards! Remember how much fun it was when you were a kid. "	"Trasę poniżej 3 km można pokonać szybciej pieszo, rowerem lub nawet autobusem. Jeśli zabierasz ze sobą dzieci, pomyśl o deskorolce, skakance, łyżworolkach albo dostawce do wózka. Przypomnij sobie ile radości sprawiały Ci te zabawki w dziecięcych latach."	"transport"
"pl"	"Walk or cycle: Set a good example!"	"Daj dobry przykład!"	"Walk or cycle to your work as much as it is possible and you’ll set your kids a good example. Encourage them to walk, cycle or take the bus when going to and from school each day! Both their health and the environment will benefit. "	"Chodź na piechotę albo jedź rowerem do pracy, kiedy tylko to możliwe, a dasz dzieciom dobry przykład. Zachęcaj je, aby do szkoły chodziły pieszo, jeździły rowerem albo autobusem. Zyska na tym zarówno ich zdrowie, jak i środowisko."	"transport"
"pl"	"Car pool!"	"Wzajemne podwożenie się!"	"If you live far away from school, instead of driving your kids to and from school each day, start a car pooling initiative with the other parents and share the responsibility. It will save you time, petrol and help the environment.   "	"Jeśli mieszkasz daleko od szkoły i rzeczywiście musisz korzystać z samochodu, zamiast codziennie odwozić i przywozić dzieci ze szkoły, zaproponuj innym rodzicom wspólne odwożenie na zmianę i podzielcie się obowiązkami. Zaoszczędzisz czas, paliwo i pomożesz środowisku."	"transport"
"pl"	"Keep your tyres properly inflated. "	"Utrzymuj właściwe ciśnienie w oponach."	"This will reduce wear and tear on them and increase their longevity, thereby saving money. It also saves precious raw material: it takes 27 litres of crude oil to produce a new tire. Under-inflated tyres also increase fuel consumption by up to 10%. Check your tyres at least once a month. It takes but a few minutes. "	"Zmniejszy to ich zużycie i zwiększy okres użytkowania, a więc zaoszczędzi pieniędzy. Oszczędzi się także cenne surowce: do wyprodukowania nowej opony potrzeba 27 litrów ropy naftowej. Zbyt słabo napompowane opony zwiększają też zużycie paliwa nawet o 10%. Sprawdzaj opony przynajmniej raz w miesiącu. Zajmuje to tylko kilka minut."	"transport"
"pl"	"Share your automobile! "	"Podziel się samochodem!"	"If you have to use a car to get to work, sign up to a car sharing scheme. "	"Jeśli musisz jechać do pracy samochodem, zaproponuj wspólną podróż znajomym z pracy."	"transport"
"pl"	"Slow down!"	"Zwolnij!"	" When driving your car, drive steadily and anticipate what is coming up. Avoid rapid accelerations and breaking as much as possible. This will decrease your car’s fuel consumption. "	"Kiedy jedziesz samochodem, staraj się prowadzić spokojnie i przewiduj, co może nastąpić. Unikaj, na ile się tylko da, gwałtownego przyspieszania i hamowania. Dzięki temu samochód będzie zużywał mniej paliwa."	"transport"
"pl"	"Have your oil changed by a professional."	"Niech olej w Twoim samochodzie wymieniają fachowcy."	"Take your car to a garage to have the oil changed. They will collect the used oil and recycle it. "	"Jeśli chcesz wymienić olej w samochodzie, pojedź do stacji obsługi. Mechanicy zbiorą stary olej i zagospodarują go w odpowiedni sposób."	"transport"
"pl"	"If travelling by plane, off-set your CO2 emissions."	"Jeśli podróżujesz samolotem, wykup rekompensatę za emisję CO2."	" Many airlines and travel agencies offer carbon-credit schemes in their services.   "	"Wiele linii lotniczych i biur podróży ma w swojej ofercie dobrowolne dopłaty offsetowe."	"climate change"
"pl"	"Innovate! "	"Bądź nowatorski!"	"Encourage your workplace to develop a sustainable transport policy for business trips. You can buy carbon credits to off-set flights, minimise physical meetings involving travel by using conference or video-calls or take a sleeper train instead of flying."	"Zachęć swojego pracodawcę do stworzenia przyjaznej środowisku strategii wyjazdów w delegacje. Firma może wykupić rekompensaty emisji CO2 za przeloty, zminimalizować liczbę wyjazdów służbowych organizując telekonferencje i wideokonferencje lub wykupić bilet na pociąg sypialny zamiast lotniczego."	"transport, climate change "
"pl"	"Save paper by setting your printer to print double sided by default. "	"Oszczędzaj papier, ustawiając drukarkę na drukowanie dwustronne."	"You can also print two pages per page if it remains legible. The EEA has introduced double-side default printing, which reduced the Agency’s paper consumption by around 17 % from 2004 to 2005. "	"Możesz także drukować dwie strony na arkusz, jeśli tekst pozostaje czytelny. Po tym jak EEA (Europejska Agencja Środowiska) wprowadziła w 2005 r. drukowanie dwustronne, zużycie papieru spadło o 17% w porównaniu z rokiem 2004."	"household consumption"
"pl"	"Turn the heat down!"	"Przykręć ogrzewanie!"	"Comfortable room temperature is 19 °C, but 15 °C is just perfect for bedrooms, as it can help you sleep better. Remember to turn the heating off if you're leaving for the holidays!"	"Komfortowa temperatura pokojowa wynosi 19°C, ale w sypialni idealne jest 15°C, gdyż taka temperatura dobrze wpływa na sen. Pamiętaj o wyłączeniu ogrzewania, gdy wyjeżdżasz na wakacje!"	"Climate change"
"pl"	"To save on your domestic energy consumption, "	"Aby zmniejszyć domowe zużycie energii elektrycznej,"	"make your radiators more efficient by placing reflective panels or sheets of aluminum foil behind them as this will bounce the heat back into the room."	"podnieś wydajność kaloryferów, umieszczając za nimi panele odbijające lub arkusze folii aluminiowej, dzięki czemu ciepło zostanie skierowane do wewnątrz pomieszczenia."	"Climate change"
"pl"	"Do not position your fridge or freezer near a heat source, "	"Nie ustawiaj lodówki lub zamrażarki blisko źródła ciepła, "	"such as a stove or radiator, or even a south-facing window, as it will lead to increased electricity consumption."	"np. kuchenki, grzejnika czy nawet okna wystawionego na południową stronę, gdyż zwiększy to zużycie energii elektrycznej."	"Climate change"
"pl"	"If you own an old refrigerator and freezer, "	"Jeśli posiadasz starą lodówkę lub zamrażarkę,"	"defrost them at least every six months. Even better –  replace them with new models, which have automatic defrost cycles and are generally up to twice more energy-efficient."	"rozmrażaj je co najmniej raz na pół roku. Albo jeszcze lepiej — wymień je na nowsze modele, z systemem automatycznego rozmrażania, które z reguły zużywają dwa razy mniej energii."	"Climate change"
"pl"	"Turn down your hot water thermostat "	"Przykręć podgrzewacz wody"	"– it doesn't need to be set higher than 60 ºC. The same goes for the boiler of your central heating. Remember, 70 % of the energy used by households in the EU is spent on heating homes and another 14 % – on heating water."	"— nie musi być ustawiony na więcej niż 60ºC. Tak samo centralne ogrzewanie nie powinno być ustawione zbyt wysoko. Pamiętaj, że 70% energii zużywanej w UE przez gospodarstwa domowe potrzebne jest do ogrzewania domów, a kolejne 14% do podgrzewania wody."	"Climate change"
"pl"	"Don't forget to switch off the lights. "	"Nie zapominaj o wyłączaniu światła."	"Switching off five lights in hallways and rooms in your house – when you don't need them – can save around EUR 60 a year! This prevents the release of approximately 400 kg of CO2 gas in one year."	"Wyłączając pięć źródeł światła w korytarzach i pokojach, jeśli nie jest potrzebne, można zaoszczędzić do 60 euro rocznie! W ten sposób można zmniejszyć emisję dwutlenku węgla o 400 kg rocznie."	"Climate change"
"pl"	"Don't forget to unplug your battery chargers "	"Nie zapominaj o odłączeniu od prądu zasilacza"	"after you've finished charging your mobile phone or laptop. If left plugged in, they continue to consume energy."	"po zakończeniu ładowania telefonu komórkowego lub laptopa. Nieodłączona ładowarka nadal zużywa energię elektryczną."	"Climate change"
"pl"	"Try to cool off without resorting to air conditioning. "	"Staraj się ochłodzić bez włączania klimatyzacji."	"The use of A/C can increase your electricity bill by 33 %. A fan requires one tenth of the energy used by an A/C system; sunshades, blinds, shutters and the cool of the night use no energy at all."	"Klimatyzacja podnosi rachunek za prąd o 33%. Wentylator zużywa dziesięć razy mniej energii elektrycznej; markizy, rolety, żaluzje i chłód nocy nie zużywają jej wcale."	"Climate change"
"pl"	"If you can, change your electricity supplier,"	"Jeśli to możliwe, zmień dostawcę energii elektrycznej"	"switch over to the one that offers part of your energy supply from renewable sources. It will send the right message to energy companies."	"na takiego, który oferuje część dostawy prądu z odnawialnych źródeł energii. W ten sposób dasz dobry sygnał zakładom energetycznym."	"Climate change"
"pl"	"Put a lid on your pots when cooking. "	"Przykrywaj garnki pokrywkami podczas gotowania."	"You can save up to a quarter of the energy needed for preparing the dish. Pressure cookers and steamers are even better: they can save around 70 %!
"	"Możesz w ten sposób zaoszczędzić czwartą część energii potrzebnej do ugotowania posiłku. Szybkowary i garnki do gotowania na parze są jeszcze wydajniejsze - oszczędności sięgają 70%!"	"Climate change"
"pl"	"Our waste can produce lighting, "	"Z naszych odpadów może powstać światło,"	"electricity, heat and even jobs!  Remember to recycle what you no longer need."	"energia elektryczna, energia cieplna a nawet nowe miejsca pracy! Sortuj do recyklingu wszystko, czego już nie potrzebujesz."	"Climate change"
"pl"	"Get on the move and cycle, walk or use public transport! "	"Zacznij się ruszać — chodź pieszo, jedź rowerem i korzystaj z transportu publicznego!"	"You'll improve your health and lessen your impact on the environment. Remember that for each litre of fuel burnt in a car engine, more than 2.5 kg of CO2 is released into the atmosphere."	"Nie tylko poczujesz się lepiej, ale zmniejszysz swój negatywny wpływ na środowisko. Pamiętaj, że każdy litr benzyny spalony w silniku samochodowym oznacza emisję 2,5 kg CO2 do atmosfery."	"Climate change"
"pl"	"Lonely drive to work? "	"Samotna podróż samochodem do pracy?"	"Car-pooling with your colleagues will lessen your impact on the environment, save you money and let you travel in the company of others.  Ask which of your colleagues live nearby and take turns driving to work."	"Wspólne jeżdżenie do pracy oznacza zmniejszenie negatywnego wpływu na środowisko, oszczędność pieniędzy i miłe towarzystwo. Zapytaj, kto z pracy mieszka niedaleko Ciebie i używajcie samochodów na zmianę."	"Climate change"
"pl"	"Buying a new car?"	"Kupujesz nowy samochód?"	"Why not buy one of the new generation vehicles?  A hybrid car consumes between 20 % and 30 % less fuel and generates far less CO2 than a classical vehicle. So why not pollute less and save money – all at once?"	"Więc może kupisz któryś z samochodów nowej generacji? Samochód hybrydowym spala od 20% do 30% mniej paliwa i wytwarza znacznie mniej CO2 niż pojazd z napędem klasycznym. A więc dlaczego nie zanieczyszczać środowiska w mniejszym stopniu i zaoszczędzić pieniędzy - i to jednocześnie?"	"Climate change"
"pl"	"During cold winter days, don’t warm up your car's engine while idle."	"W czasie zimnych zimowych dni nie rozgrzewaj silnika samochodu na biegu jałowym."	"It's safe to start the journey with a cold engine, and you will save on fuel."	"Można bezpiecznie rozpocząć podróż z zimnym silnikiem i zaoszczędzić na paliwie."	"Climate change"
"pl"	"Off for the weekend with the family? "	"Wyjeżdżasz na weekend z rodziną?"	"To avoid traffic jams and the related stress, not to mention polluting, why not consider other transportation alternatives?  After all, trains are more comfortable! "	"Aby uniknąć korków i związanych z tym stresów, nie wspominając już o zanieczyszczeniu, może warto zastanowić się nad innymi alternatywnymi środkami transportu? Przecież pociągi są wygodniejsze!"	"Climate change"
"pl"	"Yet another flight for a business meeting? "	"Kolejna podróż samolotem na spotkanie biznesowe?"	"Develop a habit of considering telephone or video-conferencing first! "	"Zawsze rozważ najpierw rozmowę telefoniczną lub wideokonferencję."	"Climate change"
"fr"	"Keep on the move! "	"Bougez! "	"Instead of taking the car: walk, cycle, take the bus or use the underground. You will not only keep fit but also help reduce traffic, air pollution, noise and accidents."	"Au lieu de prendre la voiture, déplacez vous à pied, à vélo, en autobus ou en métro. Non seulement vous garderez la forme, mais vous contribuerez également à réduire les encombrements, la pollution de l'air, le bruit et les accidents."	"Air"	" http://www.eco-label.com/"
"fr"	"Got an errand to run? "	"Des courses à faire?"	"Cars often pollute more on short trips when the motor is cold, so try to walk or cycle instead. "	"Les voitures polluent plus durant les  trajets courts, lorsque le moteur est froid: prenez votre vélo ou allez à pied."	"Air"
"fr"	"Don’t skip regular check-ups of your car. "	"N'oubliez pas de faire contrôler régulièrement votre voiture."	"Inspect your car regularly for the emissions it generates. Catalytic converters need regular maintenance."	"Faites contrôler les gaz d'échappement de votre voiture. Les convertisseurs catalytiques ont besoin d'un entretien régulier."	"Air"
"fr"	"Going to work? "	"Vous allez au travail?"	"Consider carpooling or using public transport rather than your own car. If driving, ask around the office which of your colleagues lives near you and whether you can share lifts. "	"Pensez au covoiturage ou utilisez les transports en commun plutôt que votre propre voiture. Si vous conduisez, demandez si quelqu'un parmi vos collègues de bureau habite près de chez vous et si vous pouvez effectuer des trajets ensemble."	"Air"
"fr"	"Think twice before buying a new car. "	"Réfléchissez à deux fois avant d'acheter une voiture neuve."	"It might be more efficient to use alternatives for transport rather than keeping a car only for weekend trips."	"Il est peut-être plus avantageux d'utiliser des alternatives pour le transport plutôt que de garder une voiture uniquement pour des excursions le weekend."	"Air"
"fr"	"Use bicycle couriers! "	"Utilisez les coursiers à vélo!"	"If you run a business and need to deliver mail and parcels regularly around town, use a bicycle courier service if one is available. Bicycles bypass traffic; are quick; and you will contribute to the improvement of urban air quality in your area."	"Si vous avez une entreprise et que vous avez besoin de faire livrer régulièrement du courrier et des paquets en ville, faites appel si possible à un service de coursiers à vélo. Les vélos évitent les encombrements, ils sont rapides, et vous contribuerez à l’amélioration de la qualité de l’air dans votre ville."	"Air"
"fr"	"Did you know that you can reduce air pollution by recycling your waste? "	"Saviez-vous que vous pouvez réduire la pollution atmosphérique en recyclant les déchets?"	"By recycling glass, paper, batteries, engine oil and aluminium cans, these materials can be re-used, and you will reduce the volume of waste incinerated by up to 70%."	"Le verre, le papier, les piles, l'huile moteur et les boîtes en aluminium peuvent être réutilisés. En les recyclant, vous réduirez le volume des déchets incinérés jusqu'à 70 %."	"Air"
"fr"	"On very hot days use public transport rather than your car. "	"Lorsqu'il fait très chaud, empruntez les transports en commun au lieu de prendre votre voiture."	"Car exhaust emissions react with sunlight and heat to cause polluting gases such as tropospheric ozone. This is the main ingredient of poor air quality and photo-chemical smog, which can cause breathing difficulties. "	"Les gaz d’échappement réagissent avec la lumière du soleil et la chaleur et produisent des gaz polluants comme l’ozone troposphérique. Il s’agit du principal responsable de la mauvaise qualité de l’air et du brouillard photochimique, qui peut provoquer des troubles respiratoires. "	"Air"
"fr"	"Think first before buying a Sport Utility Vehicle (SUV). "	"Réfléchissez avant d'acheter un SUV (véhicule tout terrain). "	"In addition to being very expensive to run, SUVs are very fuel inefficient. They emit twice as much carbon monoxide, hydrocarbons and nitrogen dioxide as an average car. These chemicals contribute to air pollution as well as global warming!     "	"Non seulement les véhicules tout terrain sont très coûteux, mais ils consomment aussi trop de carburant. Ils émettent deux fois plus d'oxyde de carbone, d'hydrocarbures et de dioxide d'azote qu'une voiture ordinaire. Ces substances chimiques contribuent à la pollution atmosphérique et au réchauffement de la planète!"	"Air, Climate change"
"fr"	"Turn off the tap!"	"Fermez le robinet!"	"Avoid wasting water while brushing your teeth or shaving, and save up to 10 litres of water each time. Use a mug of water and turn the tap off so you only use what you need."	"Evitez de gaspiller de l'eau lorsque vous vous brossez les dents ou vous vous rasez. Vous pourrez ainsi économisez jusqu'à 10 litres par jour. Au lieu de laisser couler l'eau du robinet, prenez une tasse pour n'utiliser que ce dont vous avez besoin."	"water "
"fr"	"Install a water meter to keep track of your water consumption. "	"Installez un compteur pour vérifier votre consommation d'eau."	"Households with meters tend to be more careful with their water-use and also end up saving money as well. "	"Les ménages disposant de compteurs ont tendance à faire plus attention à leur consommation d'eau et finissent par économiser de l'argent."	"water, household consumption"
"fr"	"Thirsty?"	"Vous avez soif?"	"Fill a jug with tap water and store it in your fridge rather than waiting for the tap to run cold each time you want a glass of cold water. "	"Remplissez une cruche avec de l'eau du robinet et mettez-la au frigo au lieu d'attendre que l'eau du robinet refroidisse lorsque vous avez envie d'un verre d'eau fraîche."	"water, household consumption"
"fr"	"Why waste? "	"Pourquoi gaspiller? "	"Boil only as much water as you need for your cup of coffee or tea. "	"Ne faites bouillir que la quantité d'eau dont vous avez besoin pour votre tasse de café ou de thé."	"water, household consumption"
"fr"	"Take a quick shower instead of a bath."	"Prenez une douche rapide à la place d'un bain."	"Showers require as little as a third of the water! However, this is true as long as you keep them under five minutes long. So be quick and use a shower timer to keep track of time next time you hop in!"	"Vous consommerez trois fois moins d'eau! Mais attention, cela n'est vrai que si la douche dure moins de 5 minutes. Alors dépêchez-vous et utilisez une minuterie pour savoir combien de temps vous passez sous la douche!"	"water, household consumption"
"fr"	"Invest in low-flow showerheads to decrease your consumption of water. "	"Investissez dans une pomme de douche à débit réduit pour réduire votre consommation d'eau.  "	"They produce a finer spray and increase the flow of the water while using less of it. "	"Elles produisent des filets d'eau plus fins et peuvent en augmenter le débit tout en consommant moins. "	"water, household consumption"
"fr"	"Reduce your domestic consumption of water. "	"Réduisez votre consommation domestique d'eau."	"By having aerators and water flow restrictors fitted on your taps, the flow of water will feel stronger, but will consist of less water and more air. Aerated taps can reduce the water flow by 30-40 %."	"Si vous équipez vos robinets d'aérateurs et de réducteurs de débit, le flux de l'eau sera plus fort mais sera composé de moins d'eau et de plus d'air. Les robinets ventilés peuvent réduire le débit d'eau de 30 à 40%."	"water, household consumption"
"fr"	"Drop in a hippo! "	"Mettez un «hippo» dans le réservoir des toilettes!"	"Decrease your toilet’s water-use by dropping a hippo or other displacement device into the cistern. If you’re planning on buying a new toilet, consider a water efficient one with a dual flush. "	"Réduisez la quantité d'eau utilisée par vos toilettes en mettant un «hippo» ou un autre objet dans le réservoir. Si vous envisagez d'acheter de nouvelles toilettes, pensez aux modèles à consommation d'eau économique avec double chasse d'eau."	"water, household consumption"
"fr"	"Only run the dishwasher when it's completely full. "	"Ne mettez le lave-vaisselle en marche que lorsqu'il est plein."	"In this way, you actually use less water than if you wash the dishes by hand. "	"Ainsi, vous consommerez moins d'eau que si vous laviez la vaisselle à la main. "	"water, household consumption"
"fr"	"Go for the eco-label! "	"Optez pour le label écologique!"	"When shopping for a new washing machine, look for an energy-efficient model that uses the least amount of water. To find out more, visit the Eco-Label web-site that lists energy-efficient appliances: "	"Lors de l'achat d'une machine à laver, recherchez un modèle consommant peu d'électricité et utilisant une quantité d'eau moindre. Pour en savoir plus, consultez le site Internet du label écologique, lequel dresse une liste des appareils consommant peu d'électricité."	"water, household consumption"	"http://www.eco-label.com/"
"fr"	"Don't flush"	"Ne jetez pas dans les toilettes"	"cotton-balls, cotton-swabs and make-up tissues down the toilet. Instead dispose of them in the bin where they belong. "	"les tampons d'ouate, les bâtonnets ouatés et les lingettes démaquillantes dans les toilettes? Non, ce qui doit aller à la poubelle doit aller à la poubelle."	"water"
"fr"	"The water hose in your garden can release as much as 18 litres of water a minute. "	"Un tuyau d'arrosage peut débiter jusqu'à 18 litres d'eau à la minute. "	"Use a traditional watering can instead and significantly reduce the water wasted. Alternatively, you can fit the hose with a trigger gun to control the water-flow."	"Utilisez un moyen d'arrosage traditionnel, vous gaspillerez moins d'eau. Vous pouvez également installer un pistolet d'arrosage sur le tuyau pour contrôler le débit de l'eau."	"water"
"fr"	"Soak, don’t sprinkle! "	"Trempez, n'arrosez pas!"	"When gardening, soak the roots of your plants twice a week instead of sprinkling water on them each day. This way much more water is absorbed instead of evaporating. "	"Lorsque vous faites du jardinage, trempez bien les racines des plantes deux fois par semaine au lieu de les arroser tous les jours. Les plantes absorberont ainsi plus d'eau; celle-ci s'évaporera donc moins."	"water"
"fr"	"Collect rainwater "	"Recueillez l'eau de pluie"	"for watering your garden instead of using precious drinking water from the tap. Also, remember to check the weather forecast before watering the garden; it may be about to rain."	"Pour arroser votre jardin au lieu d'utiliser la précieuse eau potable du robinet. N'oubliez pas non plus de consulter les prévisions météorologiques avant d'arroser; peut-être qu'il va pleuvoir d'ici peu!"	"water"
"fr"	"Hand-wash your car with a bucket, sponge and soap. "	"Lavez votre voiture à la main, avec un seau, une éponge et du savon. "	"You’ll use up only a few litres of water compared to a commercial car wash which can use from 32 to 150 litres each time. You can achieve the same result, but with far less water."	"Vous n'utiliserez ainsi que quelques litres d'eau alors qu'une station commerciale de lavage en utilise de 32 à 150 litres. Vous obtiendrez le même résultat, mais le lavage aura consommé nettement moins d'eau."	"water"
"fr"	"Mulch your plants – indoors and outdoors."	"Mettez une couche de «paillis» sur le sol autour de vos plantes - à l'intérieur comme à l'extérieur."	"It will keep weeds away; protect the plants by keeping the soil cool; decrease evaporation and reduce soil compaction. Be creative and use materials like: pebbles, bark chippings, gravel, cocoa shells, decorative pine cones, marbles, broken crockery, grass clippings or leaf mould. But avoid mulching too close to the stems to avoid the plant rotting in winter. "	"Cela éloignera les mauvaises herbes, protègera les plantes en maintenant une température du sol fraîche, diminuera l'évaporation et réduira le tassement du sol. Faites preuve de créativité et utilisez des matériaux variés tels que galets, morceaux d'écorce, gravier, pelures de graines de cacao, pommes de pin décoratives, billes, morceaux de vaisselle, herbe coupée ou terreau de feuilles. Mais évitez de «pailler» trop près des tiges pour ne pas qu'elles pourrissent en hiver."	"water"
"fr"	"If you have a garden, creating a pond is a great way to boost biodiversity."	"Si vous avez un jardin, créer une mare est un moyen formidable de favoriser la biodiversité."	"Frogs, water beetles, pond snails, and sometimes dragonflies and damselflies will use ponds. However, remember: avoid tadpole-eating goldfish! "	"Les grenouilles, coléoptères aquatiques, lymnéidés et parfois les libellules et les demoiselles profiteront des mares. Mais attention: pas de poissons rouges, car ils mangent les têtards!"	"biodiversity"
"fr"	"Minimise your use of weed killers and insecticides. "	"Utilisez le moins possible d'herbicides et d'insecticides."	"These can kill many useful creatures and plants you didn't intend to get rid of, especially if they seep into ponds and streams. There are many wildlife-friendly alternatives."	"Ils peuvent tuer de nombreuses espèces animales et végétales, dont vous ne vouliez pas vous débarrasser, surtout s'ils s'infiltrent dans l'eau des mares et des ruisseaux Il existe de nombreuses alternatives respectueuses de la faune et de la flore."	"biodiversity"
"fr"	"Pesticides contain dangerous and harmful toxic chemicals that are damaging human health. "	"Les pesticides contiennent des substances chimiques toxiques dangereuses nuisant à la santé humaine."	"Residues from garden pesticides and insecticides can linger in the home. Contact your local authorities to find out where to safely and properly dispose of them. "	"Des résidus de pesticides et d'insecticides utilisés pour le jardinage peuvent subsister dans la maison. Contactez les autorités locales pour vous renseigner sur les lieux où vous pouvez vous en débarrasser convenablement et en toute sécurité. "	"biodiversity, chemicals"
"fr"	"Kill weeds with hot boiling water or simply burn them. "	"Tuez les mauvaises herbes avec de l'eau bouillante ou tout simplement en les faisant brûler."	"Weeds that have had boiling water poured over them turn brown within a few hours and die. There is no toxic residue and the area is immediately safe for children to play."	"Les mauvaises herbes qui ont été aspergées d'eau bouillante brunissent en quelques heures et meurent. Cette méthode ne laisse pas de résidu toxique et l'endroit ainsi «traité» ne présente aucun danger pour les enfants qui veulent y jouer."	"biodiversity"
